,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
465,"Relata o tráfico de drogas do ponto de vista do produtor ao consumidor, usando três diferentes histórias que acabam por se intersectar num fim comum. As histórias são ainda filmadas sob diferentes espectros de luz, como o azul e o amarelo torrado. Numa delas, um ministro da Suprema Corte America, nomeado como chefe do departamento de combate ao tráfico, descobre que sua filha é viciada em drogas.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.21585542593847495,False
466,"Após o colapso econômico de uma cidade empresarial na zona rural de Nevada, Fern (Frances McDormand) faz as malas com sua van e parte na estrada explorando uma vida fora da sociedade convencional como uma nômade moderna.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.14268037464406302,False
467,"As protagonistas do filme são as assassinas Velma Kelly e Roxie Hart. Velma é uma estrela de vaudeville cujo status de celebridade apenas aumenta após assassinar à sangue frio o marido adúltero e a irmã Veronica - a amante dele. Roxie é uma dona-de-casa que sonha em se tornar uma cantora famosa. Quando assassina seu amante Fred, que a enganou para poder manter relações sexuais com ela, é mandada para a penitenciária feminina onde conhece Velma.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.40827466140871793,False
468,"No final do século 18, Rodrigo Mendoza é um mercador de escravos espanhol que faz da violência seu modo de vida, mata o próprio irmão na disputa pela mulher que ama. Porém, o remorso leva-o a juntar-se aos jesuítas, nas florestas brasileiras. Lá, ele fará de tudo para defender os índios que antes escravizara.",6,6_barry_lyndon_wallace_escoceses,"['barry', 'lyndon', 'wallace', 'escoceses', 'jody', 'redmond', 'orry', 'villa', 'errol', 'nobres']","Em 1689, o ex-soldado, marinheiro e agora médico irlandês Peter Blood (Errol Flynn), agora na Inglaterra, só pensa em continuar a exercer sua profissão pacificamente. Sua vida complica quando ele é chamado para cuidar de um ferido da Rebelião de  Monmouth, o que faz os guardas do Rei James II (Vernon Steele) o prender por traição. Condenado à morte, sua pena é alterada para escravidão quando o rei descobre que faltam trabalhadores em suas colônias. Blood é enviado para Port Royal, na Jamaica, para iniciar uma nova função. O rapaz é enviado para uma plantação após, por um mero capricho, ser comprado por Arabella Bishop (Olivia de Havilland), sobrinha do Coronel Bishop (Lionel Atwill), o cruel chefe militar local. O governador Steed (George Hassell), que sofre de gota, recebe Blood para tratá-lo, mas o Coronel Bishop – que desgosta tanto da companhia do rapaz – acaba por prendê-lo por ajudar um prisioneiro. Nesse momento, piratas espanhóis chegam e bombardeiam a cidade, dando oportunidade a Blood e seus homens de escaparem. Eles capturam um dos navios e salvam a cidade, fugindo depois para o mar, transformando-se também em piratas, que atacam qualquer navio que cruze a sua rota.",barry - lyndon - wallace - escoceses - jody - redmond - orry - villa - errol - nobres,1.0,False
469,"A Marquesa de Merteuil pede que o amigo, o Visconde de Valmont, seduza a filha de sua prima Madame de Volanges. Seu objetivo é vingar-se de um antigo amante, ao qual a jovem Cecile fora prometida em casamento. De início, Valmont desdenha a oferta, julgando a presa fácil demais: seu alvo é a recatada Madame de Tourvel, que visita a casa de campo de sua tia enquanto o marido está no exterior a negócios. ",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.4113525107341608,False
470,"Estamos na Itália, durante a Primeira Guerra Mundial. O Tenente Frederic Henry, um americano motorista de ambulância, e a enfermeira inglesa da Cruz Vermelha, Catherine Barkley, conhecem-se e se apaixonam. No entanto, o Major Rinaldi, amigo de Frederic, com inveja dos dois, consegue transferir Catherine para Milão. Ao ser ferido, o Tenente vai parar exatamente no hospital onde Catherine trabalha. Eles reatam o romance, mas logo Frederic tem de voltar para a frente de batalha. Catherine lhe envia cartas, porém o Major Rinaldi não permite que elas encontrem seu destino, o que faz com que Catherine conclua que Frederic já a esqueceu. Quando o Armistício se aproxima, Frederic parte à procura dela.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.387051605470599,False
471,"Relata a transformação na vida de uma família causada por um acidente, que vitimou um dos filhos. Conrad, o irmão da vítima se sente culpado, acreditando ter sido o responsável pela tragédia, enquanto que Beth, a mãe, se esforça para manter as aparências, de modo que todos permaneçam unidos até o fim.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.3326266658308201,False
472,"O reverendo William Spence muda de paróquia todo mês. Com isso, as crianças reclamam, pois não conseguem manter laços de amizade com ninguém. Já William reclama da imoralidade que veio junto com o novo século. Reclama também dessa nova invenção, o cinema, mas só até assistir um filme e ver-se torcendo freneticamente pelo mocinho.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.2522607173041408,False
473,"À semelhança do que acontece na peça Romeu e Julieta de William Shakespeare, o filme apresenta Tony, antigo líder da gangue de brancos anglo-saxônicos chamados de Jets, apaixonado por María, irmã do líder da gangue rival, os Sharks, formada por imigrantes porto-riquenhos. O amor do casal protagonista floresce entre o ódio e a briga das duas gangues e seus códigos de honras, tal qual a desavença histórica entre os Capuletto e os Montechio mostrada em Romeu e Julieta.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.36235818513839835,False
474,"Perseguido pelo seu turbulento passado, Max Rockatansky (Tom Hardy) acredita que a melhor forma de sobreviver é não depender de mais ninguém além de si próprio. Ainda assim, acaba por se juntar a um grupo de rebeldes que atravessa a Wasteland, numa máquina de guerra conduzida por uma Imperatriz de elite, Furiosa (Charlize Theron). Este bando está em fuga de uma Cidadela tiranizada por Immortan Joe (Hugh Keays-Byrne), a quem algo insubstituível foi roubado. Desesperado com a sua perda, o Senhor da Guerra reúne o seu exército e inicia uma impiedosa perseguição aos rebeldes e a mais implacável Guerra na Estrada de sempre.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,1.0,False
