ANO;TITULO;VENCEDOR;LINK_EN;LINK_ES;LINK_PT;PAGEID_EN;TITLE_EN;TITLE_ES;PAGEID_ES;TITLE_PT;PAGEID_PT;FILENAME_PT;FILENAME_ES;FILENAME_EN
2017.0;Hacksaw Ridge;Não;https://en.wikipedia.org/wiki/Hacksaw_Ridge;https://es.wikipedia.org/wiki/Hasta_el_último_hombre;https://pt.wikipedia.org/wiki/Hacksaw_Ridge;44490039.0;Hacksaw Ridge;Hasta el último hombre;7352288.0;Hacksaw Ridge;5269544.0;Three Billboards Outside Ebbing, Missouri.txt;Three Billboards Outside Ebbing, Missouri.txt;Three Billboards Outside Ebbing, Missouri.txt
2017.0;La La Land;Não;https://en.wikipedia.org/wiki/La_La_Land;https://es.wikipedia.org/wiki/La_La_Land_(película);https://pt.wikipedia.org/wiki/La_La_Land_(filme);47204682.0;La La Land;La La Land (película);6953347.0;La La Land (filme);5179524.0;;;
2017.0;Manchester by the Sea (film);Não;https://en.wikipedia.org/wiki/Manchester_by_the_Sea_(film);https://es.wikipedia.org/wiki/Manchester_by_the_Sea_(película);https://pt.wikipedia.org/wiki/Manchester_by_the_Sea;46220189.0;Manchester by the Sea (film);Manchester by the Sea (película);7281202.0;Manchester by the Sea;5269758.0;A Favorita (filme).txt;La favorita (película).txt;The Favourite.txt
2018.0;The Shape of Water;Sim;https://en.wikipedia.org/wiki/The_Shape_of_Water;https://es.wikipedia.org/wiki/La_forma_del_agua;https://pt.wikipedia.org/wiki/A_Forma_da_Água;49834236.0;The Shape of Water;La forma del agua;8080204.0;A Forma da Água;5408131.0;Roma (filme de 2018).txt;Roma (película de 2018).txt;Roma (2018 film).txt
2018.0;Call Me by Your Name (film);Não;https://en.wikipedia.org/wiki/Call_Me_by_Your_Name_(film);https://es.wikipedia.org/wiki/Call_Me_by_Your_Name;https://pt.wikipedia.org/wiki/Call_Me_by_Your_Name;50731291.0;Call Me by Your Name (film);Call Me by Your Name;7771250.0;Call Me by Your Name;5322404.0;A Star Is Born (2018).txt;A Star Is Born (película de 2018).txt;A Star Is Born (2018 film).txt
2018.0;Darkest Hour (film);Não;https://en.wikipedia.org/wiki/Darkest_Hour_(film);https://es.wikipedia.org/wiki/Darkest_Hour_(película);https://pt.wikipedia.org/wiki/Darkest_Hour_(filme);51952238.0;Darkest Hour (film);Darkest Hour (película);8322346.0;Darkest Hour (filme);5479248.0;;;
2018.0;Dunkirk (2017 film);Não;https://en.wikipedia.org/wiki/Dunkirk_(2017_film);https://es.wikipedia.org/wiki/Dunkerque_(película);https://pt.wikipedia.org/wiki/Dunkirk_(filme);48936686.0;Dunkirk (2017 film);Dunkerque (película);7380813.0;Dunkirk (filme);5165715.0;;;
2018.0;Get Out;Não;https://en.wikipedia.org/wiki/Get_Out;https://es.wikipedia.org/wiki/Get_Out;https://pt.wikipedia.org/wiki/Get_Out;48526729.0;Get Out;Get Out;7519293.0;Get Out;5604350.0;Ford v Ferrari.txt;Ford v Ferrari.txt;Ford v Ferrari.txt
2018.0;Three Billboards Outside Ebbing, Missouri;Não;https://en.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;https://es.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;https://pt.wikipedia.org/wiki/Three_Billboards_Outside_Ebbing,_Missouri;50449686.0;Three Billboards Outside Ebbing, Missouri;Three Billboards Outside Ebbing, Missouri;7520072.0;Three Billboards Outside Ebbing, Missouri;5604369.0;Little Women (2019).txt;Mujercitas (película de 2019).txt;Little Women (2019 film).txt
2019.0;Green Book (film);Sim;https://en.wikipedia.org/wiki/Green_Book_(film);https://es.wikipedia.org/wiki/Green_Book_(película);https://pt.wikipedia.org/wiki/Green_Book;55935200.0;Green Book (film);Green Book (película);8739276.0;Green Book;5886031.0;Marriage Story.txt;Historia de un matrimonio.txt;Marriage Story.txt
2019.0;Black Panther (film);Não;https://en.wikipedia.org/wiki/Black_Panther_(film);https://es.wikipedia.org/wiki/Black_Panther_(película);https://pt.wikipedia.org/wiki/Black_Panther_(filme);41677925.0;Black Panther (film);Black Panther (película);7836614.0;Black Panther (filme);4751727.0;1917 (filme).txt;1917 (película).txt;1917 (2019 film).txt
2019.0;Bohemian Rhapsody (film);Não;https://en.wikipedia.org/wiki/Bohemian_Rhapsody_(film);https://es.wikipedia.org/wiki/Bohemian_Rhapsody_(película);https://pt.wikipedia.org/wiki/Bohemian_Rhapsody_(filme);54978069.0;Bohemian Rhapsody (film);Bohemian Rhapsody (película);8048243.0;Bohemian Rhapsody (filme);5688192.0;Nomadland.txt;Nomadland.txt;Nomadland.txt
2019.0;The Favourite;Não;https://en.wikipedia.org/wiki/The_Favourite;https://es.wikipedia.org/wiki/La_favorita_(película);https://pt.wikipedia.org/wiki/A_Favorita_(filme);48856016.0;The Favourite;La favorita (película);8456484.0;A Favorita (filme);5887086.0;;;
2019.0;Roma (2018 film);Não;https://en.wikipedia.org/wiki/Roma_(2018_film);https://es.wikipedia.org/wiki/Roma_(película_de_2018);https://pt.wikipedia.org/wiki/Roma_(filme_de_2018);51550709.0;Roma (2018 film);Roma (película de 2018);8516424.0;Roma (filme de 2018);5886102.0;;;
2019.0;A Star Is Born (2018 film);Não;https://en.wikipedia.org/wiki/A_Star_Is_Born_(2018_film);https://es.wikipedia.org/wiki/A_Star_Is_Born_(película_de_2018);https://pt.wikipedia.org/wiki/A_Star_Is_Born_(2018);46321167.0;A Star Is Born (2018 film);A Star Is Born (película de 2018);7888315.0;A Star Is Born (2018);3125398.0;Mank (filme).txt;Mank (película).txt;Mank.txt
2020.0;Ford v Ferrari;Não;https://en.wikipedia.org/wiki/Ford_v_Ferrari;https://es.wikipedia.org/wiki/Ford_v_Ferrari;https://pt.wikipedia.org/wiki/Ford_v_Ferrari;57675000.0;Ford v Ferrari;Ford v Ferrari;8871995.0;Ford v Ferrari;6072584.0;;;
2020.0;The Irishman;Não;https://en.wikipedia.org/wiki/The_Irishman;https://es.wikipedia.org/wiki/El_irlandés;https://pt.wikipedia.org/wiki/O_Irlandês;43792007.0;The Irishman;El irlandés;8083974.0;O Irlandês;6099642.0;;;
2020.0;Joker (2019 film);Não;https://en.wikipedia.org/wiki/Joker_(2019_film);https://es.wikipedia.org/wiki/Joker_(película);https://pt.wikipedia.org/wiki/Joker_(filme);57687434.0;Joker (2019 film);Joker (película);8787090.0;Joker (filme);5790217.0;;;
2020.0;Little Women (2019 film);Não;https://en.wikipedia.org/wiki/Little_Women_(2019_film);https://es.wikipedia.org/wiki/Mujercitas_(película_de_2019);https://pt.wikipedia.org/wiki/Little_Women_(2019);57793159.0;Little Women (2019 film);Mujercitas (película de 2019);8760613.0;Little Women (2019);6147158.0;Don't Look Up.txt;Don't Look Up.txt;Don't Look Up.txt
2020.0;Marriage Story;Não;https://en.wikipedia.org/wiki/Marriage_Story;https://es.wikipedia.org/wiki/Historia_de_un_matrimonio;https://pt.wikipedia.org/wiki/Marriage_Story;56172845.0;Marriage Story;Historia de un matrimonio;9187534.0;Marriage Story;6144932.0;;;
2020.0;1917 (2019 film);Não;https://en.wikipedia.org/wiki/1917_(2019_film);https://es.wikipedia.org/wiki/1917_(película);https://pt.wikipedia.org/wiki/1917_(filme);57711958.0;1917 (2019 film);1917 (película);8872015.0;1917 (filme);6146250.0;;;
2020.0;Once Upon a Time in Hollywood;Não;https://en.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood;https://es.wikipedia.org/wiki/Once_Upon_a_Time_in_Hollywood;https://pt.wikipedia.org/wiki/Era_uma_Vez_em..._Hollywood;56717294.0;Once Upon a Time in Hollywood;Once Upon a Time in Hollywood;8538934.0;Era uma Vez em... Hollywood;6027323.0;;;
2021.0;Nomadland;Sim;https://en.wikipedia.org/wiki/Nomadland;https://es.wikipedia.org/wiki/Nomadland;https://pt.wikipedia.org/wiki/Nomadland;59935792.0;Nomadland;Nomadland;9067518.0;Nomadland;6367183.0;;;
2021.0;Mank;Não;https://en.wikipedia.org/wiki/Mank;https://es.wikipedia.org/wiki/Mank_(película);https://pt.wikipedia.org/wiki/Mank_(filme);61261511.0;Mank;Mank (película);9705218.0;Mank (filme);6405842.0;West Side Story (2021).txt;West Side Story (película de 2021).txt;West Side Story (2021 film).txt
2021.0;Minari (film);Não;https://en.wikipedia.org/wiki/Minari_(film);https://es.wikipedia.org/wiki/Minari;https://pt.wikipedia.org/wiki/Minari;61276724.0;Minari (film);Minari;9719168.0;Minari;6387276.0;Everything Everywhere All at Once.txt;Everything Everywhere All at Once.txt;Everything Everywhere All at Once.txt
2021.0;Promising Young Woman;Não;https://en.wikipedia.org/wiki/Promising_Young_Woman;https://es.wikipedia.org/wiki/Promising_Young_Woman;https://pt.wikipedia.org/wiki/Promising_Young_Woman;60148050.0;Promising Young Woman;Promising Young Woman;9746414.0;Promising Young Woman;6427091.0;Im Westen nichts Neues (filme).txt;Sin novedad en el frente (película de 2022).txt;All Quiet on the Western Front (2022 film).txt
2022.0;Don't Look Up;Não;https://en.wikipedia.org/wiki/Don't_Look_Up;https://es.wikipedia.org/wiki/Don't_Look_Up;https://pt.wikipedia.org/wiki/Don't_Look_Up;62387071.0;Don't Look Up;Don't Look Up;10012553.0;Don't Look Up;6421816.0;Tár.txt;Tár.txt;Tár.txt
2022.0;West Side Story (2021 film);Não;https://en.wikipedia.org/wiki/West_Side_Story_(2021_film);https://es.wikipedia.org/wiki/West_Side_Story_(película_de_2021);https://pt.wikipedia.org/wiki/West_Side_Story_(2021);56415484.0;West Side Story (2021 film);West Side Story (película de 2021);8932176.0;West Side Story (2021);6355585.0;;;
2023.0;Everything Everywhere All at Once;Sim;https://en.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;https://es.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;https://pt.wikipedia.org/wiki/Everything_Everywhere_All_at_Once;58342225.0;Everything Everywhere All at Once;Everything Everywhere All at Once;10208612.0;Everything Everywhere All at Once;6853468.0;;;
2023.0;All Quiet on the Western Front (2022 film);Não;https://en.wikipedia.org/wiki/All_Quiet_on_the_Western_Front_(2022_film);https://es.wikipedia.org/wiki/Sin_novedad_en_el_frente_(película_de_2022);https://pt.wikipedia.org/wiki/Im_Westen_nichts_Neues_(filme);68924608.0;All Quiet on the Western Front (2022 film);Sin novedad en el frente (película de 2022);10065235.0;Im Westen nichts Neues (filme);7030996.0;;;
2023.0;Avatar: The Way of Water;Não;https://en.wikipedia.org/wiki/Avatar:_The_Way_of_Water;https://es.wikipedia.org/wiki/Avatar:_The_Way_of_Water;https://pt.wikipedia.org/wiki/Avatar:_O_Caminho_da_Água;25813358.0;Avatar: The Way of Water;Avatar: The Way of Water;8484468.0;Avatar: O Caminho da Água;2530967.0;;;
2023.0;The Banshees of Inisherin;Não;https://en.wikipedia.org/wiki/The_Banshees_of_Inisherin;https://es.wikipedia.org/wiki/The_Banshees_of_Inisherin;https://pt.wikipedia.org/wiki/The_Banshees_of_Inisherin;63145041.0;The Banshees of Inisherin;The Banshees of Inisherin;10385677.0;The Banshees of Inisherin;6958279.0;;;
2023.0;Elvis (2022 film);Não;https://en.wikipedia.org/wiki/Elvis_(2022_film);https://es.wikipedia.org/wiki/Elvis_(película_de_2022);https://pt.wikipedia.org/wiki/Elvis_(filme_de_2022);61287487.0;Elvis (2022 film);Elvis (película de 2022);9771725.0;Elvis (filme de 2022);6434601.0;;;
2023.0;The Fabelmans;Não;https://en.wikipedia.org/wiki/The_Fabelmans;https://es.wikipedia.org/wiki/Los_Fabelman;https://pt.wikipedia.org/wiki/Os_Fabelmans;67051114.0;The Fabelmans;Los Fabelman;10347533.0;Os Fabelmans;6930132.0;;;
2023.0;Tár;Não;https://en.wikipedia.org/wiki/Tár;https://es.wikipedia.org/wiki/Tár;https://pt.wikipedia.org/wiki/Tár;67380471.0;Tár;Tár;10344956.0;Tár;6962327.0;;;
2023.0;Top Gun: Maverick;Não;https://en.wikipedia.org/wiki/Top_Gun:_Maverick;https://es.wikipedia.org/wiki/Top_Gun:_Maverick;https://pt.wikipedia.org/wiki/Top_Gun:_Maverick;51065133.0;Top Gun: Maverick;Top Gun: Maverick;8601130.0;Top Gun: Maverick;5811593.0;;;
